Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,Eo,c_T1_1,True,True,-23.596646242362556,7.0,two-sided,6.236497343736019e-08,1.402e+05,-9.913403687374721
parameter,Eo,c_T1_2,True,True,-10.34390353695478,7.0,two-sided,1.7112161071376795e-05,1198.114,-5.7620754774826635
parameter,Eo,c_T1_3,True,True,-13.772533729387142,7.0,two-sided,2.5101302986773887e-06,6050.699,-7.5435747444193195
parameter,Eo,c_dose,True,True,7.436496311632351,7.0,two-sided,0.0001448652982384651,201.457,3.6582218764641645
parameter,Eo,c_kbh,True,True,8.251343699245947,7.0,two-sided,7.47725574629189e-05,348.935,4.130596627825461
parameter,Eo,c_khe,True,True,8.165024815192792,7.0,two-sided,7.998936276302334e-05,329.886,4.095244139070588
parameter,Eo,c_tmax,True,True,-26.82120321602476,7.0,two-sided,2.566505700693414e-08,2.993e+05,-13.41125028447678
parameter,Eo,c_vol,True,True,-14.72309619974681,7.0,two-sided,1.5952382489456668e-06,8884.49,-7.362634658849095
parameter,Eo,d_B1corr_a,True,True,-34.28308027714298,7.0,two-sided,4.657926819903751e-09,1.287e+06,-17.14154013857149
parameter,Eo,d_B1corr_l,True,True,-34.28308027714298,7.0,two-sided,4.657926819903751e-09,1.287e+06,-17.14154013857149
parameter,Eo,d_BAT,True,True,-34.68845860031026,7.0,two-sided,4.291828947569215e-09,1.38e+06,-17.412125971989077
parameter,Eo,d_CL,True,True,2.3779290523912744,7.0,two-sided,0.04903117625201889,1.926,1.2131688899861213
parameter,Eo,d_R10_a,True,True,-15.250065164424882,7.0,two-sided,1.2554318449275212e-06,1.089e+04,-7.267464670050242
parameter,Eo,d_R10_l,True,True,-22.92337250456012,7.0,two-sided,7.619796366256222e-08,1.182e+05,-12.643003981802982
parameter,Eo,d_R20s_a,True,True,-842.888159345977,7.0,two-sided,8.737198805076382e-19,1.304e+10,-421.44407967299065
parameter,Eo,d_R20s_l,True,True,-842.888159345977,7.0,two-sided,8.737198805076382e-19,1.304e+10,-421.44407967299065
parameter,Eo,d_S0_a,True,True,-11.189568256932759,7.0,two-sided,1.0151690016955166e-05,1858.867,-5.594884162900133
parameter,Eo,d_S0_l,True,True,-10.375777324785425,7.0,two-sided,1.6767229290942462e-05,1218.788,-5.187937132304285
